,Item_Outlet_Sales,Item_Identifier,Outlet_Identifier
5278,2669.4897,NCN06,OUT045
5279,1524.4448,FDD59,OUT035
5280,1633.4827,FDM14,OUT045
5281,645.5678,FDO10,OUT018
5282,1682.9644,FDU35,OUT013
5283,3225.0576,NCA30,OUT018
5284,1782.9513,NCO41,OUT049
5285,3153.6782,FDI24,OUT046
5286,3316.5593,FDZ16,OUT046
5287,1311.3083,FDV47,OUT046
5288,634.49603,FDV16,OUT045
5289,1630.4644,FDZ22,OUT035
5290,-523.91046,FDO20,OUT010
5291,616.7127,FDW38,OUT013
5292,2741.5676,FDW52,OUT045
5293,224.96854,FDT43,OUT019
5294,3718.8708,NCS29,OUT045
5295,2444.056,NCC31,OUT017
5296,3291.9993,FDA21,OUT017
5297,2362.5002,FDQ55,OUT046
5298,1369.2135,NCE54,OUT049
5299,1461.394,FDD45,OUT017
5300,1081.5138,NCP17,OUT017
5301,3344.7546,FDR47,OUT035
5302,2827.8435,DRM35,OUT013
5303,375.40265,FDR47,OUT019
5304,788.48865,FDX19,OUT010
5305,4850.8096,FDV22,OUT027
5306,3401.8037,FDQ46,OUT027
5307,1562.6382,DRO47,OUT045
5308,670.5668,FDB44,OUT010
5309,488.02786,FDN02,OUT010
5310,3452.045,FDW10,OUT045
5311,1162.2682,FDJ41,OUT019
5312,850.9998,FDM50,OUT046
5313,3470.6653,FDW10,OUT035
5314,1805.5515,FDY48,OUT049
5315,4724.562,NCE30,OUT027
5316,765.76685,FDO04,OUT045
5317,296.2762,FDQ26,OUT010
5318,2625.1948,NCX29,OUT018
5319,1791.1727,FDE39,OUT046
5320,5404.979,NCR54,OUT027
5321,1590.6704,NCP55,OUT027
5322,3779.9146,FDX22,OUT017
5323,1328.761,FDI05,OUT035
5324,3577.5706,FDC51,OUT027
5325,1806.492,FDC10,OUT013
5326,2535.5828,FDJ46,OUT045
5327,171.03795,FDV10,OUT010
5328,5775.5483,FDX12,OUT027
5329,252.0443,FDL43,OUT019
5330,2948.192,DRB13,OUT046
5331,3249.249,FDF59,OUT027
5332,2515.948,FDT35,OUT049
5333,815.68994,NCJ19,OUT035
5334,2898.5496,FDT35,OUT018
5335,712.0097,FDI48,OUT046
5336,400.38547,DRC24,OUT019
5337,1534.2415,NCZ05,OUT017
5338,4055.8384,FDJ57,OUT049
5339,3354.5422,FDX11,OUT017
5340,1893.9451,FDE09,OUT035
5341,1654.2653,NCK06,OUT049
5342,3122.7566,DRE37,OUT017
5343,1654.8668,FDV56,OUT046
5344,2145.311,FDY43,OUT017
5345,2940.91,FDV35,OUT013
5346,779.6752,FDF05,OUT019
5347,2548.9333,FDA36,OUT035
5348,5259.6743,FDS13,OUT027
5349,2250.3235,FDU47,OUT013
5350,502.23102,FDI36,OUT010
5351,1392.554,FDH48,OUT046
5352,2094.4333,FDZ14,OUT013
5353,2193.3208,FDS46,OUT013
5354,2033.7875,FDE21,OUT017
5355,3949.3604,FDA26,OUT049
5356,1443.8295,FDV12,OUT046
5357,311.6862,FDL46,OUT019
5358,2116.4978,FDN57,OUT013
5359,1994.7422,NCJ18,OUT017
5360,2617.4028,FDO36,OUT045
5361,3013.5525,FDX55,OUT018
5362,315.8415,FDT25,OUT019
5363,1628.3558,FDD16,OUT049
5364,3369.9744,NCX18,OUT013
5365,1838.027,NCG55,OUT018
5366,1398.7074,NCV18,OUT049
5367,1775.1599,NCS18,OUT035
5368,1930.9573,FDC37,OUT045
5369,1984.2343,FDE47,OUT046
5370,-190.54599,DRG49,OUT019
5371,3608.7249,FDC39,OUT049
5372,613.86633,FDH24,OUT019
5373,5275.4575,FDV39,OUT027
5374,2153.6191,NCL17,OUT045
5375,1872.9012,NCY53,OUT035
5376,885.9425,FDH52,OUT013
5377,635.3458,NCD19,OUT018
5378,1224.9009,FDI44,OUT046
5379,6510.1953,DRD49,OUT027
5380,1946.4609,FDN08,OUT035
5381,5408.972,FDO20,OUT027
5382,3979.4656,FDY02,OUT046
5383,1359.4177,FDX23,OUT045
5384,2138.664,FDX01,OUT017
5385,2372.3262,FDH20,OUT027
5386,4095.2888,NCX41,OUT017
5387,2912.7478,FDD21,OUT027
5388,184.2225,DRH11,OUT019
5389,3911.1055,DRE60,OUT018
5390,2657.828,FDB10,OUT013
5391,2594.9175,FDH38,OUT013
5392,370.31717,NCL07,OUT018
5393,1925.173,FDD48,OUT046
5394,2711.3652,NCT54,OUT027
5395,4883.44,FDF32,OUT027
5396,1266.5522,DRH51,OUT045
5397,2511.8608,DRG03,OUT035
5398,389.21014,NCY42,OUT019
5399,1472.235,FDH32,OUT017
5400,3064.3596,NCJ06,OUT027
5401,2487.8013,FDH47,OUT027
5402,1405.2397,FDZ08,OUT018
5403,1701.5464,FDK16,OUT017
5404,983.68475,DRG01,OUT018
5405,2592.7332,NCM53,OUT027
5406,3538.1616,NCB07,OUT035
5407,3953.7803,NCZ06,OUT035
5408,2681.7693,FDU48,OUT049
5409,1768.3522,NCB55,OUT027
5410,4184.5303,FDP15,OUT013
5411,2838.077,FDF17,OUT046
5412,3424.6125,NCN06,OUT049
5413,67.19449,DRM48,OUT018
5414,1288.4126,FDH10,OUT046
5415,1398.3275,FDC60,OUT018
5416,596.86224,FDE35,OUT018
5417,2650.9253,DRI23,OUT013
5418,3904.365,NCR38,OUT013
5419,1152.522,FDP04,OUT035
5420,2315.1482,NCW17,OUT045
5421,2157.4985,FDX34,OUT017
5422,1509.1672,NCK53,OUT045
5423,-5.96385,NCO54,OUT010
5424,1988.0096,NCH55,OUT046
5425,3231.875,FDT44,OUT027
5426,3858.84,DRG49,OUT046
5427,192.33127,FDX46,OUT010
5428,3007.6394,DRG36,OUT049
5429,1374.5831,FDU37,OUT049
5430,2219.4692,FDK10,OUT049
5431,6348.8022,DRF37,OUT027
5432,2125.6628,FDC44,OUT035
5433,4417.0293,FDP15,OUT046
5434,1372.0212,FDZ27,OUT027
5435,350.31485,FDY22,OUT019
5436,2962.5906,DRG51,OUT035
5437,3446.015,FDN58,OUT045
5438,2567.877,FDW01,OUT049
5439,1221.3705,FDX24,OUT018
5440,606.8871,FDO51,OUT017
5441,4047.875,FDJ52,OUT027
5442,316.30484,NCY06,OUT010
5443,2372.2278,FDE20,OUT018
5444,123.61719,FDT23,OUT010
5445,704.48267,FDQ51,OUT046
5446,1179.6306,FDE35,OUT046
5447,2965.663,FDB46,OUT013
5448,4357.307,NCG19,OUT035
5449,3554.6794,NCL06,OUT018
5450,97.102905,FDT36,OUT019
5451,2184.903,FDC56,OUT049
5452,3371.0403,FDJ26,OUT049
5453,3205.2307,FDZ59,OUT017
5454,4312.686,FDV11,OUT027
5455,205.32117,FDR13,OUT010
5456,4849.9336,FDI15,OUT018
5457,3855.1377,FDF47,OUT018
5458,320.2261,NCB54,OUT019
5459,4704.6606,NCK19,OUT027
5460,2622.478,FDX16,OUT017
5461,1959.2943,FDL50,OUT045
5462,542.7007,NCE31,OUT035
5463,2529.4573,DRJ01,OUT049
5464,2598.846,FDE22,OUT013
5465,292.17395,FDY20,OUT019
5466,566.14014,NCO14,OUT045
5467,2760.177,NCR50,OUT017
5468,3325.7554,DRM47,OUT017
5469,162.69786,FDO27,OUT010
5470,3357.3245,FDJ20,OUT027
5471,3445.8718,NCX17,OUT013
5472,593.42017,FDG59,OUT049
5473,1426.4517,FDD52,OUT045
5474,3114.796,FDO48,OUT017
5475,242.00417,FDC59,OUT019
5476,1528.3386,FDS15,OUT018
5477,4516.25,FDB47,OUT035
5478,277.59372,FDV14,OUT019
5479,2708.087,FDB27,OUT013
5480,2082.5625,FDA35,OUT035
5481,4183.7896,FDN51,OUT018
5482,925.38416,FDO39,OUT019
5483,3134.2422,FDB28,OUT049
5484,718.0286,DRJ25,OUT046
5485,2749.2253,FDH46,OUT027
5486,2951.1294,FDI10,OUT045
5487,286.23904,FDU21,OUT018
5488,3125.654,FDD09,OUT049
5489,2672.7866,FDD10,OUT046
5490,280.47424,FDN31,OUT010
5491,2780.071,FDA46,OUT018
5492,1502.2882,FDM56,OUT046
5493,517.35114,FDF11,OUT010
5494,1499.8065,FDS32,OUT018
5495,2439.9507,NCM06,OUT013
5496,3872.4167,FDZ26,OUT045
5497,2308.3943,FDO01,OUT013
5498,3019.9622,FDJ46,OUT049
5499,98.004715,FDG26,OUT019
5500,3620.368,FDZ38,OUT035
5501,1707.3744,NCO55,OUT013
5502,2068.5344,FDT60,OUT035
5503,1282.4604,FDW37,OUT049
5504,2876.7134,NCK42,OUT018
5505,2026.3317,FDA45,OUT046
5506,4731.255,FDW55,OUT018
5507,3346.7874,FDY44,OUT017
5508,1272.5544,FDQ31,OUT017
5509,2863.8962,FDM09,OUT049
5510,1444.9773,FDH12,OUT018
5511,1492.4802,NCQ43,OUT035
5512,2859.4016,FDT33,OUT035
5513,1998.964,NCT41,OUT018
5514,130.10315,DRJ25,OUT010
5515,4267.921,NCQ41,OUT046
5516,1415.7462,NCN17,OUT049
5517,3064.3596,DRO35,OUT027
5518,728.79047,FDU27,OUT018
5519,4496.8286,FDY43,OUT027
5520,2064.766,FDG46,OUT035
5521,1656.2047,DRL49,OUT018
5522,871.3481,NCB55,OUT049
5523,5430.7397,FDK28,OUT049
5524,699.351,FDO49,OUT045
5525,1733.7008,FDT03,OUT013
5526,2757.0693,FDW33,OUT027
5527,1996.0671,FDR02,OUT035
5528,3107.5847,FDF50,OUT013
5529,1300.4742,FDA40,OUT018
5530,2777.603,NCT53,OUT018
5531,2057.517,FDY60,OUT035
5532,2767.3416,FDP44,OUT027
5533,3985.2256,NCQ50,OUT045
5534,2868.86,NCC30,OUT017
5535,1830.6162,FDQ60,OUT018
5536,1634.9054,FDG41,OUT046
5537,3482.0513,FDQ03,OUT046
5538,1424.9032,FDM03,OUT045
5539,1074.7527,FDZ51,OUT018
5540,677.07495,DRF51,OUT035
5541,3901.8687,FDF39,OUT017
5542,2934.5872,FDW52,OUT035
5543,2655.0605,FDY22,OUT049
5544,2544.7847,FDG14,OUT013
5545,894.7777,FDA57,OUT017
5546,331.31516,FDL45,OUT019
5547,1611.977,FDX28,OUT046
5548,3014.0496,NCQ54,OUT013
5549,1369.1849,FDH40,OUT045
5550,2758.532,FDU52,OUT035
5551,270.8096,FDT60,OUT010
5552,1284.6506,FDK08,OUT045
5553,2590.7803,FDN04,OUT049
5554,3340.865,FDE50,OUT013
5555,896.0543,FDI16,OUT049
5556,1021.4082,FDM50,OUT049
5557,967.66235,NCV30,OUT049
5558,1932.3589,FDT44,OUT013
5559,2514.5474,FDY60,OUT013
5560,1006.7599,FDT56,OUT017
5561,3078.871,FDV58,OUT018
5562,2201.7456,FDU04,OUT013
5563,5012.3184,NCN05,OUT027
5564,2048.7056,FDI53,OUT018
5565,2278.3108,FDD34,OUT046
5566,3170.925,FDW47,OUT027
5567,2931.5752,FDT51,OUT027
5568,1498.5028,FDO27,OUT013
5569,1328.4834,NCQ18,OUT018
5570,1817.8097,NCW05,OUT013
5571,3135.916,FDI15,OUT010
5572,-203.25148,NCH43,OUT010
5573,1648.1094,FDT40,OUT049
5574,3196.6375,NCG19,OUT017
5575,765.76276,NCM30,OUT035
5576,3125.1133,FDB38,OUT017
5577,2383.5527,FDB22,OUT046
5578,638.0849,FDC58,OUT046
5579,1922.8453,NCI29,OUT013
5580,435.24622,FDA23,OUT010
5581,2007.9518,DRG48,OUT013
5582,1975.3202,FDV21,OUT013
5583,343.67767,NCG18,OUT019
5584,494.26233,FDG40,OUT045
5585,1530.2904,FDU24,OUT018
5586,2881.9558,FDA22,OUT049
5587,719.6655,FDY35,OUT046
5588,4299.506,FDJ15,OUT045
5589,2815.2102,NCW18,OUT018
5590,3499.07,FDK56,OUT018
5591,2619.4219,FDF44,OUT046
5592,2181.8245,FDP51,OUT049
5593,3259.4436,FDU22,OUT027
5594,2807.6238,FDM28,OUT017
5595,4308.663,NCL42,OUT046
5596,994.0935,FDJ15,OUT019
5597,2215.7175,FDI32,OUT018
5598,2421.8481,DRL11,OUT046
5599,835.3551,DRO59,OUT018
5600,272.8849,FDA07,OUT019
5601,3743.2568,NCO53,OUT013
5602,2868.8804,FDO21,OUT045
5603,2878.2793,FDW39,OUT045
5604,2530.0786,NCV17,OUT013
5605,2545.901,FDE22,OUT046
5606,2481.3284,NCB06,OUT018
5607,2640.071,DRF48,OUT017
5608,3796.7175,FDB05,OUT013
5609,5872.819,FDP28,OUT027
5610,3461.3464,FDP23,OUT046
5611,3064.4236,NCS41,OUT018
5612,382.812,FDS40,OUT018
5613,3753.0469,FDA16,OUT017
5614,2991.9148,FDN20,OUT035
5615,7555.3994,FDF04,OUT027
5616,2176.0437,DRG36,OUT018
5617,1403.1188,FDW16,OUT018
5618,881.3045,FDU09,OUT017
5619,2478.96,FDW01,OUT046
5620,5334.687,FDB15,OUT045
5621,1464.1555,NCJ17,OUT049
5622,3850.5508,NCT18,OUT018
5623,3047.3787,FDG16,OUT018
5624,3880.1665,FDP27,OUT017
5625,3138.2754,FDQ44,OUT027
5626,3237.4111,FDL50,OUT027
5627,4809.3228,FDW57,OUT027
5628,1775.587,FDS34,OUT013
5629,1103.9642,NCV30,OUT035
5630,2959.4075,FDD26,OUT018
5631,2863.5251,FDA03,OUT045
5632,1944.561,FDS27,OUT018
5633,3041.548,FDM12,OUT013
5634,2964.2832,NCV42,OUT027
5635,2647.4492,NCS41,OUT046
5636,1844.7917,FDN56,OUT018
5637,4402.0947,DRK59,OUT046
5638,1645.1464,NCG18,OUT046
5639,1975.6602,NCN26,OUT017
5640,1609.3296,FDI60,OUT027
5641,703.05066,NCI43,OUT049
5642,2228.9854,NCL17,OUT049
5643,561.68567,FDQ19,OUT019
5644,2775.0994,FDY43,OUT049
5645,805.9082,FDR36,OUT049
5646,3020.1626,FDJ58,OUT049
5647,567.7486,DRY23,OUT045
5648,5220.681,FDK26,OUT027
5649,1393.783,DRH03,OUT045
5650,376.1781,FDC10,OUT010
5651,3410.6094,FDD23,OUT013
5652,1951.0701,FDP32,OUT045
5653,1360.2023,FDO31,OUT035
5654,2447.5913,FDQ57,OUT013
5655,3763.6028,FDX32,OUT027
5656,6116.9033,FDC39,OUT027
5657,5348.341,FDU55,OUT046
5658,2146.5986,FDL45,OUT013
5659,5419.901,DRK37,OUT049
5660,3024.1003,FDK22,OUT013
5661,4631.127,DRG37,OUT027
5662,3287.1118,FDK22,OUT017
5663,903.2579,DRH36,OUT018
5664,2425.31,DRC36,OUT018
5665,856.3753,DRE03,OUT027
5666,2511.523,FDF34,OUT046
5667,1560.4501,FDZ22,OUT046
5668,365.5985,FDC44,OUT010
5669,4868.821,FDN31,OUT027
5670,4616.2876,FDO03,OUT017
5671,889.372,FDA01,OUT049
5672,5100.8438,NCH42,OUT049
5673,1792.2695,FDF46,OUT018
5674,593.2878,DRL35,OUT046
5675,1034.5674,FDW46,OUT049
5676,1915.9688,FDB58,OUT046
5677,2996.7305,FDD47,OUT018
5678,1750.625,NCO17,OUT045
5679,4441.05,FDJ26,OUT017
5680,1307.6533,FDU37,OUT045
